,Unnamed: 0,station,Cluster,lon_x,lat_x,color,site_x,11,21_x,22_x,23_x,24_x,31_x,41,42,43,52,71,81,82,90,95,Unnamed: 0_x,elev,std,variance,skew,med_dist,lon_y,lat_y,site_y,19,21_y,22_y,23_y,24_y,25,26,27,28,33,37,32,34,38,31_y,35,36,Unnamed: 0_y,firstmode_count,firstmode_class,firstmode_val,secondmode_count,secondmode_class,secondmode_val,thirdmode_count,thirdmode_class,thirdmode_val,sum_total
14,14,ELMI,0,-76.83663940429688,42.113319396972656,black,44,1.1729885996051836,8.980210473235289,8.583961515430214,5.02545677505494,2.1840967500709123,0.289092695896832,33.17259894047097,1.3973291158462335,13.673883956071665,0.6079828549980947,0.7182907716683428,18.578718307962514,3.167699549886397,1.450047704592534,0.99764198920988,43,332.445,81.68753844445756,6670.483473904388,-0.4298357688770297,228.8900146484375,-76.83663940429688,42.113319396972656,43,77.62060210373595,2.8291621327529923,3.808487486398259,3.989844033369604,1.5233949945593035,1.2694958287994198,3.1556039173014145,3.300689154878491,2.50272034820457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,115780.0,Deciduous Forest,41,64844.0,Pasture/Hay,81,47725.0,Mixed Forest,43,349023.0
15,15,GROT,0,-76.3753433227539,42.54854965209961,black,51,0.1375247831119566,5.001317945838156,3.3272402214149013,1.0526376107361015,0.2893750644647421,0.1349461934286074,23.73018783593293,1.371236691612134,7.228359902357403,0.4529722543750071,0.1816473176937094,32.9437752845044,12.492693995897175,10.471366194116232,1.184718704516543,50,392.247,97.26428200371826,9456.988200561447,-0.6857807342476716,388.4940185546875,-76.3753433227539,42.54854965209961,50,81.87365398420675,1.866475233309404,5.312275664034458,1.6511127063890882,0.2871500358937545,0.7178750897343862,4.343144292893037,2.11773151471644,1.8305814788226848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,114983.0,Pasture/Hay,81,82825.0,Deciduous Forest,41,43603.0,Cultivated Crops,82,349028.0
16,16,GROV,0,-77.949462890625,42.48950958251953,black,52,0.4518637589219453,4.832392069891318,0.7031538772317398,0.1862469519969971,0.0369628566270963,0.012034418436729,47.13967661798458,6.483399665901622,11.449029939913869,1.1085991650405875,0.1733529322433588,14.93528634752535,8.651314187146667,3.0848225926148785,0.7518646185232623,51,609.722,111.43834748321044,12414.107802079909,-0.6962489292635746,731.4439697265625,-77.949462890625,42.48950958251953,51,83.58262108262107,1.4957264957264955,2.5284900284900287,2.742165242165242,0.7122507122507122,0.5698005698005698,2.635327635327636,3.810541310541311,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,164517.0,Deciduous Forest,41,52124.0,Pasture/Hay,81,39957.0,Mixed Forest,43,348999.0
17,17,HART,0,-77.68973541259766,42.211219787597656,black,56,0.1234957020057306,4.723209169054441,0.839541547277937,0.3106017191977077,0.0395415472779369,0.1627507163323782,53.57077363896848,3.202865329512894,13.845558739255017,0.5074498567335243,0.3616045845272206,19.530085959885387,1.991977077363897,0.504297994269341,0.2862464183381089,55,729.569,78.83133211813909,6212.172896213453,-0.3382689146110391,897.137939453125,-77.68973541259766,42.211219787597656,55,85.18518518518519,2.0496224379719528,2.373247033441208,1.869830996044588,1.3304566702624956,1.0787486515641855,2.660913340524991,2.085580726357425,1.3664149586479684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,186962.0,Deciduous Forest,41,68160.0,Pasture/Hay,81,48321.0,Mixed Forest,43,349000.0
18,18,HERK,0,-75.00956726074219,43.03662109375,black,57,1.2632332927440728,4.885323400902514,3.500322326480912,2.6788911969056657,0.6469450612420314,0.0573024854953083,41.10708401976936,2.7485137167824654,7.0731322971133865,0.785330563713201,0.4882171764200272,26.11016402836473,5.75975932956092,2.6296110593797004,0.2661700451257073,56,217.536,116.35377347411654,13533.39811830254,-0.1939215702922969,81.07199096679688,-75.00956726074219,43.03662109375,56,87.89717957872189,3.17743662977508,1.99928596929668,1.3923598714744734,0.5355230274901821,1.4280614066404855,0.9639414494823276,0.99964298464834,1.606569082470546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,143474.0,Deciduous Forest,41,91131.0,Pasture/Hay,81,24687.0,Mixed Forest,43,349025.0
19,19,LAUR,0,-75.13690185546875,42.52526092529297,black,63,0.5412281782471542,4.895693955378043,2.3726366035281545,1.113686569003011,0.3317851934410823,0.0303706653754358,38.10429744915063,8.220135751143914,16.3706481844932,0.3211841121307887,0.2478360900920002,20.987275837270538,1.6901561797141147,4.400021775194043,0.3730434558379009,62,495.971,75.77921115387491,5740.450330912185,0.1895915796737765,512.9420166015625,-75.13690185546875,42.52526092529297,62,76.99680511182109,2.2719204827831025,1.1359602413915513,4.046858359957402,2.0944266950656725,0.9229676961306356,1.1359602413915513,6.922257720979766,4.472843450479233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,132992.0,Deciduous Forest,41,73250.0,Pasture/Hay,81,57137.0,Mixed Forest,43,349021.0
20,20,MORR,0,-75.64244842529297,42.88391876220703,black,69,1.9542284794205789,5.142420023034741,1.2494341590313949,0.5838905792492508,0.132077309633908,0.0140385860565325,33.99114136569657,4.396942453257238,4.645052974174732,0.9357147359313314,1.1918473060239858,22.377792675869102,15.489430950211723,7.413805946630453,0.482182455778454,68,381.213,119.28714510284978,14224.386022899207,-0.7301951313590193,348.426025390625,-75.64244842529297,42.88391876220703,68,90.5289492494639,1.0721944245889925,3.0378842030021445,0.8934953538241601,0.0714796283059328,0.0357398141529664,0.6433166547533953,2.78770550393138,0.9292351679771264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,118642.0,Deciduous Forest,41,78107.0,Pasture/Hay,81,54064.0,Cultivated Crops,82,349038.0
21,21,NBRA,0,-74.99688720703125,41.827919006347656,black,70,1.3821161504741712,5.938458012205254,1.0913102025613843,0.3549838122797467,0.065323897659227,0.0444087900753516,55.10185370885024,2.3891929060539208,14.872647050396814,0.4555482336761883,0.3690227201100192,16.35933873879036,0.2501217660373033,1.134572959344469,0.1911010514855456,69,456.225,109.53787115110974,11994.305447689443,0.5343377539616466,465.4500122070313,-74.99688720703125,41.827919006347656,69,76.85683530678149,2.906350914962325,1.794043774668102,3.013993541442411,3.15751704341586,2.798708288482239,3.659849300322928,2.906350914962325,2.906350914962325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,192322.0,Deciduous Forest,41,57099.0,Pasture/Hay,81,51910.0,Mixed Forest,43,349030.0
22,22,OLEA,0,-78.40743255615234,42.09141159057617,black,74,0.7053814704138027,5.900048992782876,3.893636954883664,1.7863742762104224,0.5520999567373672,0.062172127977171,45.53979445951792,3.68821107580702,20.95888330835943,0.5180055639756928,0.2744741871065894,13.607100801934498,1.5680555595348262,0.7535147307832255,0.1922465339754921,73,457.23,63.9404384208402,4086.933475259853,-0.1409399557549171,349.46002197265625,-78.40743255615234,42.09141159057617,73,81.69577874818049,2.110625909752548,2.438136826783115,3.2751091703056767,1.8558951965065504,1.4919941775836971,1.7467248908296942,2.802037845705968,2.583697234352256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,158948.0,Deciduous Forest,41,73153.0,Mixed Forest,43,47493.0,Pasture/Hay,81,349031.0
23,23,OWEG,0,-76.25543212890625,42.02571105957031,black,80,1.5643757825460358,5.423742410915103,2.2752212617578884,1.057529489629564,0.4420937422103541,0.3936725870363101,28.473358336604388,4.260775139604781,23.632388882044346,0.4312061451889715,0.5793347678219934,25.807902676343257,3.751923236710685,1.300494812633051,0.6059807289532722,79,447.873,67.01705420417537,4489.692899753533,-0.2286291683366467,502.7459716796875,-76.25543212890625,42.02571105957031,79,87.16911764705883,1.397058823529412,1.911764705882353,1.6544117647058825,0.5514705882352942,0.5514705882352942,2.0588235294117645,3.051470588235294,1.6544117647058825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,99378.0,Deciduous Forest,41,90075.0,Pasture/Hay,81,82482.0,Mixed Forest,43,349021.0
24,24,RAND,0,-78.90096282958984,42.1492805480957,black,86,1.450101716283201,3.897023007936736,1.1813415088392882,0.5409587117847626,0.0853843729406034,0.2120283086444514,48.76737056244807,2.7228446176327323,17.042491619151313,1.071602532878714,0.2776424744276669,13.727400361021177,4.144007335033381,3.8554769204320793,1.0243259505458295,85,448.97,79.43977337752892,6308.444516568173,0.1552674960813403,385.9400024414063,-78.90096282958984,42.1492805480957,85,83.5461510397665,2.152499087924116,2.9551258664720903,2.116016052535571,1.1674571324334184,1.4958044509303174,2.261948194089748,2.261948194089748,2.0430499817584824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,170203.0,Deciduous Forest,41,59480.0,Mixed Forest,43,47910.0,Pasture/Hay,81,349010.0
25,25,SBRI,0,-77.35930633544922,42.75217056274414,black,93,9.89579901271212,5.151316336090443,1.1248091176580135,0.2372241338310838,0.0275042474007053,0.0764961880832118,47.29670493386088,1.793506132587663,9.410463647120505,1.2583193185822703,0.3283319533459203,13.206622793572029,8.395098513911133,1.5322157822809617,0.2655878889630612,92,349.64,118.57996555464663,14056.214904154627,0.634572515734703,389.280029296875,-77.35930633544922,42.75217056274414,92,79.35578330893118,0.7686676427525623,3.5505124450951686,5.856515373352855,1.1346998535871158,0.1464128843338213,1.0980966325036603,6.112737920937042,1.9765739385065888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,165083.0,Deciduous Forest,41,46096.0,Pasture/Hay,81,34540.0,Open Water,11,349037.0
26,26,SHER,0,-75.48370361328125,42.6402587890625,black,98,0.5824630767688055,5.055080436059421,1.3353961637085106,0.5394874439526122,0.153566261263197,0.1114501411033277,36.60463850330196,5.67249702751873,10.08895955992952,0.5704298995802712,0.4773160284785193,26.157548669904163,8.282836964774306,3.892159812053232,0.4761700116034209,97,352.623,60.679250800847065,3680.663959471648,-0.3273530122856397,241.2459716796875,-75.48370361328125,42.6402587890625,97,88.42329545454545,0.3551136363636363,1.4914772727272727,2.0951704545454546,0.2840909090909091,0.0355113636363636,0.4261363636363636,4.723011363636364,2.166193181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,127763.0,Deciduous Forest,41,91299.0,Pasture/Hay,81,35214.0,Mixed Forest,43,349035.0
27,27,SPRA,0,-74.50859069824219,42.874271392822266,black,101,1.0575325196263825,3.972838232766031,2.113918973124749,0.8744484556758926,0.191106526846599,0.085668443069165,12.714457624204917,5.077359463641052,13.147384104062803,0.3653085783049682,0.2991232594120681,42.5955532634233,8.786315970431493,7.441693885737206,1.2772906996733713,100,199.857,125.5853636922846,15766.090778129872,0.3664490191145718,93.7139892578125,-74.50859069824219,42.874271392822266,100,84.84739676840215,3.662477558348295,2.4775583482944343,2.154398563734291,1.5080789946140034,1.0412926391382404,0.6104129263913823,1.4721723518850989,2.2262118491921004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,148667.0,Pasture/Hay,81,45887.0,Mixed Forest,43,44376.0,Deciduous Forest,41,349020.0
28,28,SPRI,0,-74.88961029052734,42.8431510925293,black,102,5.167686202598743,4.0981046659885685,1.240061315416243,0.4698938441041216,0.096557454550664,0.0108877841926564,27.637780611148514,2.9333982780109737,5.268541466699139,0.3123074939472515,0.3721903070068622,31.33876767474177,10.981189920204002,8.90276922195321,1.1698637594372734,101,450.342,131.64057998154144,17323.108052815413,-0.4598151224221534,475.68402099609375,-74.88961029052734,42.8431510925293,101,81.17897727272727,3.835227272727273,2.521306818181818,3.3025568181818183,0.6392045454545455,1.171875,0.7457386363636364,3.941761363636364,2.663352272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,109377.0,Pasture/Hay,81,96460.0,Deciduous Forest,41,38326.0,Cultivated Crops,82,349015.0
29,29,TULL,0,-76.11554718017578,42.79462814331055,black,109,1.0348917833259796,4.299728956913891,1.4004847831941825,0.502260602483511,0.1048644498054563,0.0226346763241285,48.11415899284286,5.333474680679155,4.042152070643111,1.3125247119092778,0.4002613015798431,13.451014549226125,14.965245743821306,4.476222129264058,0.5400805679871182,108,378.379,104.82892937124606,10985.219984753676,-0.5370256365180752,347.75799560546875,-76.11554718017578,42.79462814331055,108,78.46153846153847,2.289803220035778,4.6869409660107335,2.8980322003577816,0.3577817531305903,0.5724508050089445,4.508050089445439,4.758497316636851,1.4669051878354205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,167929.0,Deciduous Forest,41,52232.0,Cultivated Crops,82,46947.0,Pasture/Hay,81,349022.0
30,30,TYRO,0,-77.05390167236328,42.40610885620117,black,111,2.1669742014601217,5.4075504567178205,0.9323461657478826,0.226353248598902,0.021489232461921,0.0361019105360274,33.7378084421166,3.149175386519661,20.87263475181369,0.534079057453612,0.308871901252679,24.363059149828658,4.389820407321238,2.9852841736100766,0.8684515145611039,110,366.857,104.98595018922754,11018.146745018415,-0.5550479058775277,316.7139892578125,-77.05390167236328,42.40610885620117,110,73.43582409724705,0.893814801573114,3.575259206292456,7.400786557025385,1.823382195209153,0.7865570253843404,2.752949588845192,6.077940650697176,3.253485877726136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,117749.0,Deciduous Forest,41,85030.0,Pasture/Hay,81,72848.0,Mixed Forest,43,349012.0
0,0,BATA,1,-78.13565826416016,43.01993942260742,blue,3,0.6970707556900226,5.277453070205597,4.213367255724403,2.0218776501868025,0.9328657544293932,0.2813495610717642,7.929931926012515,0.1613032615920603,1.4288088198216782,0.2094363840564762,0.1641683284054184,9.390256480781131,53.91110270691512,12.36333631300282,1.0176717321047926,2,276.12,81.7418753507364,6679.365616487777,1.1345954593363454,325.239990234375,-78.13565826416016,43.01993942260742,2,98.3199415631848,0.0,0.0730460189919649,0.8400292184075968,0.0730460189919649,0.0,0.0,0.4382761139517896,0.2556610664718773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,188167.0,Cultivated Crops,82,43152.0,Woody Wetlands,90,32775.0,Pasture/Hay,81,349032.0
1,1,BELL,1,-76.11373138427734,43.78961944580078,blue,6,3.601164383169162,3.1057858153833813,2.6843272420965776,0.7463627351544011,0.1644576621798949,0.2971125360288345,18.69115767879757,3.0688258181338925,1.4526138453868769,3.716915072229576,0.7518064556795195,13.752843627695356,32.159208769547256,13.391552491791442,2.415865866726261,5,144.78,128.1024449170031,16404.419223776305,1.1957602276524908,179.55999755859375,-76.11373138427734,43.78961944580078,5,99.96401583303349,0.0,0.0,0.0,0.0,0.0,0.0,0.0359841669665347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,112244.0,Cultivated Crops,82,65237.0,Deciduous Forest,41,48001.0,Pasture/Hay,81,349026.0
